opportunity,code_pair,source_field,target_field,novelty,priority,base_score,prior_contact,mediators,motifs
banks -> training,G21 -> M53,Financial economics,Business administration and business economics,Cross-field boundary,0.42090531979239487,0.21909060419574464,0,25,25
training -> health outcomes,M53 -> I14,Business administration and business economics,"Health, education, and welfare",Cross-field boundary,0.4208250095360973,0.2213945957717711,0,21,21
antidumping measures -> entrepreneurial activity,F18 -> L26,International economics,Industrial organization,Cross-field boundary,0.42080653766881665,0.2195662735434529,0,24,24
unions -> financial intermediaries,J51 -> G23,Labor and demographic economics,Financial economics,Cross-field boundary,0.42076405969590946,0.21752551479722335,0,28,28
high-skilled immigrants -> financial stability,J61 -> G28,Labor and demographic economics,Financial economics,Cross-field boundary,0.4207119927386121,0.21788800345776047,0,27,27
fertility -> increased emissions,J13 -> F64,Labor and demographic economics,International economics,Cross-field boundary,0.42066102159376306,0.2174433042960612,0,28,28
capital mobility -> efficiency wages,F20 -> J33,International economics,Labor and demographic economics,Cross-field boundary,0.4205930983232712,0.21652499249261883,0,30,30
vertical integration -> unemployment,L22 -> J64,Industrial organization,Labor and demographic economics,Cross-field gap,0.4205703522654251,0.22925039125317895,1,99,99
expectations -> financial stability,D84 -> G28,Microeconomics,Financial economics,Cross-field gap,0.4205648226694743,0.3143535676003191,42,112,112
financial fragility -> increased immigration,G51 -> K37,Financial economics,Law and economics,Cross-field boundary,0.4205219591164363,0.21902892092455747,0,24,24
polarization -> economic stagnation,C46 -> O52,Mathematical and quantitative methods,"Economic development, innovation, and growth",Cross-field boundary,0.420496128929216,0.21795670076108617,0,26,26
interest rates -> hac rule,E43 -> I18,Macroeconomics and monetary economics,"Health, education, and welfare",Cross-field boundary,0.42047546162969907,0.21845128921283957,0,25,25
fixed exchange rate regime -> human capital,F33 -> J24,International economics,Labor and demographic economics,Cross-field gap,0.42032127389555485,0.22498681665116532,1,115,115
counterfeiting -> aggregate demand,K42 -> E00,Law and economics,Macroeconomics and monetary economics,Cross-field boundary,0.4202973585949003,0.21827982009486965,0,25,25
globalization -> auction outcomes,F60 -> D44,International economics,Microeconomics,Cross-field boundary,0.42026331774907316,0.2176490539407921,0,26,26
fixed exchange rate regime -> reduced labor usage,F33 -> J89,International economics,Labor and demographic economics,Cross-field boundary,0.4202601187419611,0.21633795660772792,0,29,29
gender -> fiscal policy,J16 -> E62,Labor and demographic economics,Macroeconomics and monetary economics,Cross-field boundary,0.4202158748583367,0.21668693724310936,0,28,28
offshoring -> demand shocks,L24 -> E39,Industrial organization,Macroeconomics and monetary economics,Cross-field boundary,0.4201620504891123,0.21796974512195874,0,25,25
ceo compensation -> monetary policy,M12 -> E52,Business administration and business economics,Macroeconomics and monetary economics,Cross-field boundary,0.4201573399415696,0.22280685108885886,0,17,17
globalization -> pollution,F60 -> Q53,International economics,"Agriculture, natural resources, and environment",Cross-field boundary,0.42007305349717394,0.21839431168292625,0,24,24
offshoring -> labor force participation,L24 -> J21,Industrial organization,Labor and demographic economics,Cross-field boundary,0.42002134722451034,0.2206449597771211,0,20,20
entrepreneurial activity -> inflation,L26 -> E31,Industrial organization,Macroeconomics and monetary economics,Cross-field gap,0.4200195895854879,0.2896503999095156,19,131,131
public education -> city size,H52 -> R12,Public economics,"Urban, rural, and regional economics",Cross-field boundary,0.42001421858410204,0.21885911167751226,0,23,23
globalization -> entrepreneurship,F60 -> M13,International economics,Business administration and business economics,Cross-field boundary,0.4199990851553023,0.21635015414339395,0,28,28
health insurance -> terms of trade,I13 -> F14,"Health, education, and welfare",International economics,Cross-field boundary,0.41987187620297994,0.21621656892084504,0,28,28
inflation forecasting targeting -> covid-19 pandemic,E47 -> H12,Macroeconomics and monetary economics,Public economics,Cross-field boundary,0.41985757896042275,0.22389282108690142,0,15,15
corporate income tax -> imperfect information,K34 -> D83,Law and economics,Microeconomics,Cross-field boundary,0.4198556601657414,0.21851961308824902,0,23,23
profitability -> consumption,L21 -> E21,Industrial organization,Macroeconomics and monetary economics,Cross-field gap,0.41983356092546736,0.3031125775454441,52,167,167
blockchain technology -> r&d investment,E42 -> O32,Macroeconomics and monetary economics,"Economic development, innovation, and growth",Cross-field boundary,0.41969840776610856,0.216285966420987,0,27,27
legal reform -> average productivity,K41 -> O47,Law and economics,"Economic development, innovation, and growth",Cross-field boundary,0.41968225610390225,0.2150683977064299,0,30,30
patents -> reputational equilibrium,O34 -> C73,"Economic development, innovation, and growth",Mathematical and quantitative methods,Cross-field boundary,0.41967407468352813,0.21822415047982277,0,23,23
increased immigration -> unions,K37 -> J51,Law and economics,Labor and demographic economics,Cross-field boundary,0.4196461755505439,0.21902584214346424,0,22,22
media freedom -> exchange rates,L82 -> F31,Industrial organization,International economics,Cross-field boundary,0.4196357392492634,0.21765576993340569,0,24,24
unions -> investor behavior,J51 -> G41,Labor and demographic economics,Financial economics,Cross-field boundary,0.419592934568809,0.2156815807310573,0,28,28
fixed exchange rate regime -> income inequality,F33 -> D31,International economics,Microeconomics,Cross-field gap,0.4195875375230439,0.27125967754841057,11,165,165
terms of trade -> age,F14 -> J14,International economics,Labor and demographic economics,Cross-field boundary,0.41954894955260125,0.21654989034239067,0,26,26
dynamic price index (dpi) -> legal reform,C43 -> K41,Mathematical and quantitative methods,Law and economics,Cross-field boundary,0.41952926027956067,0.21613983304736825,0,27,27
capital controls -> ethnic diversity,F38 -> J15,International economics,Labor and demographic economics,Cross-field boundary,0.41943510586677174,0.2147831896370581,0,30,30
unions -> housing prices,J51 -> R31,Labor and demographic economics,"Urban, rural, and regional economics",Cross-field boundary,0.4194275980747913,0.21673736461040657,0,25,25
leverage -> gender,G24 -> J16,Financial economics,Labor and demographic economics,Cross-field boundary,0.4193553118301525,0.21708746439666765,0,24,24
cultural factors -> nash equilibrium,Z10 -> C72,Other special topics,Mathematical and quantitative methods,Cross-field boundary,0.4193522874151188,0.21818637734686072,0,22,22
network structure -> pollution,D85 -> Q53,Microeconomics,"Agriculture, natural resources, and environment",Cross-field boundary,0.41934152240047023,0.21496904286595,0,29,29
public education -> equity premium,H52 -> G12,Public economics,Financial economics,Cross-field boundary,0.4192315635808993,0.21570677875152752,0,27,27
training -> precautionary savings,M53 -> D14,Business administration and business economics,Microeconomics,Cross-field boundary,0.41922628137502754,0.2186614974899172,0,21,21
r&d subsidies -> labor supply,O38 -> J22,"Economic development, innovation, and growth",Labor and demographic economics,Cross-field boundary,0.41922552359998927,0.22052597205189595,0,19,19
carbon pricing -> financial crises,Q58 -> G01,"Agriculture, natural resources, and environment",Financial economics,Cross-field boundary,0.41921289288837105,0.21750004422418082,0,23,23
mergers -> forecasts,G34 -> F17,Financial economics,International economics,Cross-field boundary,0.4191114856343685,0.21735767416486604,0,23,23
historical context -> firm productivity,N93 -> D22,Economic history,Microeconomics,Cross-field boundary,0.41910551864759604,0.21384137858144586,0,31,31
inflation -> sentiments,E31 -> A13,Macroeconomics and monetary economics,General economics and teaching,Cross-field boundary,0.41899104287319255,0.21566005631491592,0,26,26
fixed exchange rate regime -> labor force participation,F33 -> J21,International economics,Labor and demographic economics,Cross-field boundary,0.418938673841161,0.21474562647184423,0,28,28
