opportunity,code_pair,source_field,target_field,novelty,priority,base_score,prior_contact,mediators,motifs
climate change -> financial constraints,Q54 -> H60,"Agriculture, natural resources, and environment",Public economics,Cross-field boundary,0.4047419126699482,0.20670216636555921,0,8,8
higher fines -> climate change,K49 -> Q54,Law and economics,"Agriculture, natural resources, and environment",Cross-field boundary,0.40472559317973394,0.20544450705150566,0,9,9
monetary policy -> geoengineering breakthroughs,E52 -> Q55,Macroeconomics and monetary economics,"Agriculture, natural resources, and environment",Cross-field boundary,0.40470652047926853,0.20548128125681567,0,9,9
public debt -> green assets,H63 -> Q48,Public economics,"Agriculture, natural resources, and environment",Cross-field boundary,0.40467705931562054,0.20667861583830177,0,8,8
hac rule -> climate change,I18 -> Q54,"Health, education, and welfare","Agriculture, natural resources, and environment",Cross-field boundary,0.4046655571807441,0.20332000524094,0,11,11
climate change -> health insurance,Q54 -> I13,"Agriculture, natural resources, and environment","Health, education, and welfare",Cross-field boundary,0.404636944242456,0.20813257207064473,0,7,7
energy prices -> blockchain technology,Q41 -> E42,"Agriculture, natural resources, and environment",Macroeconomics and monetary economics,Cross-field boundary,0.4046319858616629,0.20422192230173059,0,10,10
social security -> geoengineering breakthroughs,H55 -> Q55,Public economics,"Agriculture, natural resources, and environment",Cross-field boundary,0.40462096453027746,0.20667487821888855,0,8,8
banks -> current oil demand,G21 -> Q47,Financial economics,"Agriculture, natural resources, and environment",Cross-field boundary,0.4045503778255584,0.20411306385320022,0,10,10
health insurance -> climate change,I13 -> Q54,"Health, education, and welfare","Agriculture, natural resources, and environment",Cross-field boundary,0.40454303124575225,0.20410807338817566,0,10,10
search frictions -> current oil demand,F12 -> Q47,International economics,"Agriculture, natural resources, and environment",Cross-field boundary,0.40452344821222763,0.20408930298829336,0,10,10
network structure -> neofisherianism,D85 -> Q22,Microeconomics,"Agriculture, natural resources, and environment",Cross-field boundary,0.404514495843428,0.20406768685480653,0,10,10
family background -> geoengineering breakthroughs,J12 -> Q55,Labor and demographic economics,"Agriculture, natural resources, and environment",Cross-field boundary,0.40450630013644223,0.2040942874862,0,10,10
investment decisions -> agricultural policies,G11 -> Q18,Financial economics,"Agriculture, natural resources, and environment",Cross-field boundary,0.40447011936920446,0.20398888894692305,0,10,10
mergers -> economic booms,G34 -> Q33,Financial economics,"Agriculture, natural resources, and environment",Cross-field boundary,0.4044363583678629,0.20395882884174665,0,10,10
optimal contracts -> commodity prices,D86 -> Q02,Microeconomics,"Agriculture, natural resources, and environment",Cross-field boundary,0.40443094563834187,0.2050398268493119,0,9,9
emu -> green assets,F36 -> Q48,International economics,"Agriculture, natural resources, and environment",Cross-field boundary,0.4044300220874655,0.2062561567084591,0,8,8
employment -> commodity prices,J63 -> Q02,Labor and demographic economics,"Agriculture, natural resources, and environment",Cross-field boundary,0.4044169000185286,0.2039329813918445,0,10,10
hac rule -> sustainability,I18 -> Q01,"Health, education, and welfare","Agriculture, natural resources, and environment",Cross-field boundary,0.40434534101094416,0.20380014045792538,0,10,10
financial instability -> green assets,F65 -> Q48,International economics,"Agriculture, natural resources, and environment",Cross-field boundary,0.4043155628759532,0.20376221198259772,0,10,10
exchange rates -> environmental quality,F31 -> Q50,International economics,"Agriculture, natural resources, and environment",Cross-field boundary,0.4043022161534119,0.20482028268629435,0,9,9
systemic risk -> energy prices,E44 -> Q41,Macroeconomics and monetary economics,"Agriculture, natural resources, and environment",Cross-field boundary,0.404278520746481,0.2047791587836451,0,9,9
